user_id;country;sex;height;weight;age;years_cl;grades_count;grades_first;grades_last;grades_max;grades_mean;year_first;year_last
2236;AUS;0;178;73;47;20;100;42;46;57;44.18;2001;2015
2241;AUS;0;176;78;41;29;5;51;51;51;51;2007;2007
2246;SWE;0;178;73;46;24;81;31;42;51;36.38271605;1995;2016
2247;SWE;1;152;48;33;16;125;38;57;62;50.208;2002;2008
2254;ITA;0;164;58;34;16;24;59;66;66;60.66666667;2005;2007
2255;SWE;0;184;73;41;17;7;36;31;36;32.85714286;2002;2002
2256;DNK;0;183;78;36;17;262;46;44;62;48.92366412;2002;2013
2258;FRA;0;174;63;50;27;191;62;62;70;61.36649215;2001;2011
2260;DNK;0;184;83;40;17;21;46;44;53;45.85714286;2002;2003
2268;SWE;0;190;93;40;16;19;36;40;46;35.47368421;2002;2003
2270;DNK;0;186;68;34;17;43;31;51;59;45.30232558;2002;2008
2272;NOR;0;184;83;45;29;75;49;46;57;50.89333333;2001;2011
2274;USA;0;184;63;32;16;2;53;51;53;52;2004;2004
2289;DNK;0;177;63;36;18;5;46;49;49;44.4;2002;2002
2297;ESP;1;163;48;39;18;3;53;53;55;53.66666667;2001;2002
2308;FRA;0;166;63;35;22;143;62;61;75;65.04895105;2001;2007
2310;SWE;0;174;63;46;17;175;46;55;61;48.10857143;2002;2010
2311;BRA;0;183;73;43;22;252;51;64;64;47.76984127;2002;2017
2313;DNK;0;180;68;41;18;6;36;42;44;39.66666667;2002;2002
2314;DEU;0;184;73;49;29;156;59;55;64;52.21794872;2002;2017
2315;CHE;1;168;53;41;18;27;49;59;59;51.96296296;2001;2003
2318;NLD;0;180;73;41;18;18;31;31;49;32.38888889;2002;2004
2319;SWE;0;181;83;45;18;73;44;51;55;46.02739726;2002;2010
2324;USA;0;185;83;38;19;162;53;62;68;56.30246914;2002;2017
2327;GBR;0;169;68;34;18;102;62;66;75;61.23529412;2002;2006
2328;AUS;0;170;58;34;20;1;62;62;62;62;2002;2002
2332;SWE;0;183;78;35;15;69;42;51;55;43.7826087;2002;2008
2335;SWE;0;178;73;46;28;1035;49;38;62;43.8763285;2002;2017
2338;SWE;0;195;88;43;18;6;36;42;44;37.5;2006;2011
2346;SWE;0;175;63;47;16;55;38;49;53;43.07272727;2002;2004
2351;BEL;0;181;68;37;25;113;64;59;68;62.04424779;2002;2017
2352;CAN;0;178;78;44;28;6;51;51;53;51.66666667;2002;2004
2356;CAN;1;162;58;42;21;8;53;49;57;52.25;2002;2007
2357;PRT;0;175;68;39;16;17;51;53;55;43.70588235;2002;2009
2359;NOR;0;183;83;38;16;26;46;36;51;39.38461538;2005;2006
2363;other;0;176;73;48;27;147;59;59;64;54.53741497;2002;2007
2367;ITA;0;175;68;34;15;46;36;59;62;49.47826087;2002;2008
2368;ESP;0;172;68;44;29;434;49;55;62;49.88248848;2002;2017
2378;HRV;0;178;63;35;16;12;44;49;49;41.83333333;2002;2003
2379;SWE;0;180;73;34;17;33;40;42;46;38.57575758;2002;2005
2391;POL;0;175;73;64;22;13;44;40;49;42.07692308;2001;2002
2396;NLD;0;200;83;54;25;3;49;49;49;49;2002;2001
2398;SWE;0;173;68;37;20;20;53;46;53;43.95;2004;2006
2399;CHE;0;176;83;41;24;14;59;54;59;54.78571429;2002;2017
2408;ITA;0;175;63;45;29;11;53;57;62;54.90909091;2001;2006
2411;ITA;0;183;83;40;17;90;42;49;53;46.61111111;2003;2017
2412;FRA;0;174;68;48;19;29;33;36;44;36.24137931;2002;2003
2414;GBR;0;176;63;38;19;6;38;42;44;39.66666667;2002;2002
2420;FIN;0;178;68;40;17;71;36;51;53;41.95774648;2002;2006
2443;POL;0;165;68;40;22;353;59;49;62;47.61473088;2002;2017
2444;other;0;165;58;41;17;31;68;72;75;69.67741935;2002;2008
2446;ESP;0;174;68;33;17;12;49;53;62;55.33333333;2002;2005
2448;SWE;0;183;88;43;20;12;49;49;49;44.08333333;2002;2003
2456;SWE;0;183;83;50;22;7;38;36;42;37.42857143;2002;2003
2458;DEU;0;191;78;43;27;113;55;49;64;51.01769912;2001;2008
2460;AUT;0;172;63;36;18;108;49;57;59;45.16666667;2002;2008
2464;CAN;0;165;63;40;24;421;66;64;72;59.0023753;2002;2017
2465;CAN;0;180;68;40;22;41;68;61;68;56.92682927;2002;2011
2477;SWE;0;172;73;44;22;4;42;42;42;39;2002;2002
2480;SWE;0;182;73;44;17;69;51;42;53;44.14492754;2002;2012
2502;BRA;1;170;58;33;16;11;49;31;49;41.45454545;2002;2002
2508;CHE;0;172;58;43;26;264;62;57;64;53.78787879;1999;2011
2510;USA;0;155;68;42;25;131;66;63;67;59.22900763;2001;2010
2511;POL;0;172;63;36;16;446;38;31;55;36.10986547;2002;2017
2517;other;0;190;88;40;25;45;53;53;62;54.8;2002;2011
2519;BRA;0;186;73;35;19;448;57;49;66;48.81026786;2002;2016
2521;CHE;0;179;63;44;25;131;59;59;72;61.30534351;2002;2013
2529;SWE;0;185;68;42;17;3;40;29;40;35;2002;2002
2532;SWE;0;183;73;33;17;1;44;44;44;44;2002;2002
2534;CAN;0;168;63;40;20;4;59;55;62;58.25;2002;2002
2536;SWE;0;176;63;32;18;194;46;59;64;53.45360825;2002;2013
2540;POL;0;177;68;36;15;6;33;38;38;33.66666667;2002;2002
2541;POL;1;164;48;36;15;3;31;29;33;31;2002;2002
2545;SWE;0;172;63;35;15;82;33;29;53;37.17073171;2003;2012
2546;CHE;0;178;68;33;22;61;53;53;55;49.60655738;2002;2009
2552;CAN;0;188;93;33;19;204;51;51;68;57.12254902;2002;2016
2564;SWE;0;178;68;39;16;45;51;51;55;45.53333333;2002;2007
2579;POL;0;187;73;36;15;546;29;49;59;40.42490842;2002;2014
2593;USA;0;192;83;42;17;73;36;46;57;44.95890411;2002;2006
2600;NOR;0;176;68;46;21;11;38;44;44;39.18181818;2002;2002
2603;USA;0;177;63;30;19;7;62;77;77;62;2005;2013
2604;FRA;0;173;63;37;26;393;64;64;70;61.86513995;2001;2017
2606;ZAF;1;163;58;40;22;2;31;44;44;37.5;2002;2002
2614;DEU;0;195;78;40;24;181;51;55;56;47.09944751;2002;2016
2621;NLD;0;180;73;51;26;50;36;49;55;41.4;2002;2008
2624;ITA;0;186;73;45;29;18;40;46;49;41.72222222;2002;2005
2626;ITA;0;171;68;41;19;6;53;53;57;54.33333333;2002;2002
2630;POL;0;176;63;54;27;474;46;44;57;47.53164557;2002;2017
2632;DNK;0;185;68;45;17;11;53;51;55;51.36363636;2003;2003
2639;NLD;0;184;73;47;28;303;57;55;64;51.63036304;1999;2017
2641;ESP;0;170;58;47;17;221;38;40;57;41.8959276;2002;2015
2646;ITA;0;174;73;40;18;4;33;33;38;33.25;2003;2003
2648;POL;0;180;68;40;23;642;49;44;62;41.47975078;2002;2017
2651;POL;0;190;68;37;15;1;29;29;29;29;2002;2002
2653;SWE;0;175;63;34;15;93;42;44;57;45.04301075;2002;2011
2654;SWE;0;182;68;44;22;17;44;46;55;39.58823529;2004;2005
2656;ITA;0;175;63;65;22;109;55;53;62;51.37614679;2001;2004
2662;ITA;0;180;73;50;27;10;49;49;53;48.4;2001;2003
2663;USA;0;177;68;38;20;148;53;55;66;53.78378378;2003;2016
2678;PRT;0;184;73;41;17;4;55;56;56;55.25;2009;2009
2682;SWE;0;170;73;35;16;17;33;31;40;33.41176471;2003;2004
2686;SWE;0;196;93;41;19;4;53;49;53;49.25;2003;2004
2695;SWE;0;172;63;38;16;1;44;44;44;44;2002;2002
2697;SWE;0;185;78;42;25;34;51;44;57;42.08823529;2001;2003
2698;SWE;0;170;63;39;20;50;42;51;55;49.04;2002;2011
2704;AUS;0;180;73;41;18;58;57;51;57;49.55172414;2004;2006
2707;ITA;0;170;63;45;24;45;62;62;62;52.64444444;2002;2004
2708;NLD;0;184;73;43;16;47;42;48;57;45.31914894;2003;2006
2715;other;0;182;73;35;19;823;49;58;64;52.17739976;2009;2016
2719;DNK;0;182;73;44;21;138;53;40;62;50.05072464;2002;2017
2728;other;0;190;63;31;16;1;42;42;42;42;2002;2002
2734;CAN;0;170;68;38;15;27;36;36;49;37.40740741;2002;2006
2735;CAN;0;170;63;40;20;14;62;57;68;56.42857143;2002;2004
2740;AUS;0;170;58;43;20;29;40;49;49;38.82758621;2002;2010
2749;CHE;0;178;68;46;18;83;57;59;64;53.65060241;2002;2001
2751;BRA;0;172;63;32;16;9;53;55;59;55;2002;2003
2758;CAN;1;170;68;41;19;5;42;36;46;40.8;2002;2003
2766;GBR;0;167;53;32;18;10;53;57;57;48.6;2003;2004
2768;AUS;0;167;58;32;16;28;49;53;53;41.10714286;2002;2006
2769;DNK;0;182;78;51;26;19;46;53;57;48.78947368;2002;2002
2774;SWE;1;174;68;46;15;3;36;36;36;34.33333333;2002;2002
2776;NOR;0;187;93;44;27;51;55;46;57;51.82352941;2002;2016
2796;FRA;0;188;93;43;29;4;40;36;40;38;2002;2002
2801;AUT;0;167;58;38;23;59;64;64;70;63.71186441;2002;2014
2809;FRA;0;174;73;42;25;288;53;55;59;50.02083333;2003;2016
2816;SWE;0;183;73;37;15;314;44;46;62;43.28025478;2003;2013
2824;HRV;0;188;78;48;22;185;44;42;66;52.07027027;2005;2012
2829;SWE;0;183;78;55;20;8;36;44;44;40;2002;2002
2839;AUS;0;178;68;35;22;29;64;66;70;63.13793103;2002;2005
2842;NLD;0;189;73;35;19;68;57;57;66;59.25;2002;2017
2847;other;0;178;73;42;23;522;57;48;64;43.36206897;2002;2014
2863;POL;0;185;73;38;20;63;57;57;64;54.23809524;2002;2005
2883;SWE;0;177;73;32;19;5;44;44;53;45.8;2003;2007
2899;CAN;0;185;73;41;19;2;29;29;29;29;2003;2003
2902;DEU;0;177;63;46;17;25;36;36;46;38.64;2002;2004
2905;POL;0;183;73;46;27;29;66;57;66;56.75862069;2002;2004
2910;USA;0;178;73;43;20;16;51;51;51;45.5625;2002;2002
2911;SWE;0;170;63;43;17;42;44;36;51;41.61904762;2002;2004
2914;DNK;0;182;78;44;16;25;40;36;42;34.68;2002;2003
2916;BRA;0;170;68;36;16;3;38;44;44;37.66666667;2002;2002
2923;ESP;1;169;53;36;17;3;49;44;49;46.33333333;2002;2003
2924;SWE;0;187;83;46;15;38;49;49;55;50.39473684;2003;2012
2932;ZAF;0;185;68;31;16;6;42;33;42;39.16666667;2002;2002
2935;FRA;0;175;73;40;17;48;51;49;55;50.04166667;2002;2007
2937;other;0;172;63;37;16;288;57;40;66;48.99305556;2004;2016
2948;GBR;0;190;83;40;25;3;55;55;55;51.33333333;2002;2003
2953;CAN;0;176;63;39;17;93;51;61;62;51.79569892;2002;2009
2957;POL;0;172;63;33;19;63;53;57;66;56.65079365;2000;2016
2959;NLD;0;180;73;48;27;8;49;53;57;50.375;2003;2003
2979;other;0;184;68;34;18;5;51;49;51;45.6;2001;2002
2980;GBR;0;183;68;38;22;85;57;59;66;57.01176471;2001;2016
2996;SWE;0;184;83;44;17;2;31;36;36;33.5;2002;2002
3001;HRV;0;184;73;40;17;5;33;40;44;37.6;2002;2003
3008;SWE;0;174;68;49;17;15;29;31;36;30.26666667;2002;2005
3012;USA;0;176;68;32;19;98;51;38;68;43.52040816;2002;2017
3017;GBR;0;177;68;32;16;39;62;64;72;64.97435897;2010;2012
3032;other;0;175;68;40;20;25;62;49;62;53.48;2002;2006
3040;USA;0;175;73;34;16;5;62;66;68;63.4;2002;2002
3043;USA;0;168;68;32;17;1;66;66;66;66;2005;2005
3049;PRT;0;178;73;47;15;17;33;33;40;36.11764706;2002;2003
3052;BRA;0;160;58;38;19;55;53;49;57;45.41818182;2002;2013
3063;USA;0;158;83;43;24;2;49;40;49;44.5;2002;2002
3065;CHE;0;180;73;40;20;26;62;66;66;57.23076923;2001;2004
3081;FRA;0;178;63;38;27;28;62;55;62;56.07142857;2001;2005
3085;AUS;1;169;68;42;20;7;29;33;40;33.28571429;2002;2005
3091;USA;0;175;73;35;19;26;62;38;64;54.03846154;2000;2009
3097;FRA;0;171;63;48;25;5;44;49;49;47;2002;2002
3105;BEL;0;185;63;37;22;8;57;53;59;56;2002;2002
3114;AUT;0;173;73;29;16;508;59;59;68;54.30905512;2002;2017
3121;DNK;0;176;63;41;17;24;36;40;44;37.41666667;2002;2004
3122;ESP;0;183;73;41;17;90;55;51;57;51.23333333;2002;2009
3124;USA;0;178;73;39;17;123;46;46;59;47.92682927;2001;2013
3138;DNK;0;175;63;42;17;4;36;44;44;40.5;2002;2002
3150;ESP;0;172;68;47;22;338;57;49;62;51.13905325;2002;2017
3151;CAN;0;180;73;31;27;5;51;51;51;50;2003;2002
3153;SWE;0;180;68;41;15;22;44;49;57;48.04545455;2002;2004
3160;SWE;0;172;68;46;15;21;31;38;46;35.28571429;2004;2005
3164;SWE;0;183;63;37;17;39;42;49;57;42.23076923;2003;2007
3166;POL;0;180;78;41;18;290;53;46;66;52.34827586;2002;2017
3200;SWE;1;168;63;35;17;125;44;44;59;46.776;2002;2012
3219;POL;0;176;63;36;19;161;62;57;72;57.52795031;2003;2014
3227;CHE;0;182;68;43;28;45;70;72;72;65.26666667;2000;2012
3249;ITA;0;172;68;52;20;55;53;57;64;51.70909091;2001;2007
3255;SWE;1;165;58;39;18;3;44;42;44;42.66666667;2002;2002
3262;GBR;0;174;63;42;24;1;46;46;46;46;2002;2002
3266;other;0;180;83;42;26;121;49;46;53;43.75206612;2003;2015
3285;USA;0;162;53;37;18;66;57;51;64;54.54545455;2008;2014
3289;FRA;0;172;63;42;27;15;44;46;59;50.6;2002;2006
3291;SWE;0;179;63;42;27;113;62;49;66;52.86725664;2004;2012
3310;BRA;0;182;63;38;16;111;44;42;64;51.25225225;2001;2014
3317;CHE;0;169;68;32;21;478;62;57;68;57.75313808;2003;2017
3324;CHE;1;163;53;28;19;195;51;57;66;57.72820513;2003;2017
3325;ESP;0;170;68;40;19;354;44;49;64;49.36440678;2002;2017
3329;BRA;0;170;63;34;15;6;42;49;55;48.33333333;2002;2004
3330;ITA;1;159;48;33;24;67;53;66;70;58.37313433;1998;2016
3333;NLD;0;183;78;38;17;17;36;40;40;34.58823529;2002;2004
3338;BRA;0;178;68;43;22;348;55;64;70;50.73850575;2002;2017
3342;other;0;178;78;31;16;10;51;33;51;40.6;2003;2003
3343;other;0;181;88;43;26;4;38;33;49;41.5;2002;2003
3347;USA;0;180;63;31;17;69;57;53;70;57.88405797;2003;2014
3348;other;0;175;63;32;17;73;53;51;53;41.53424658;2003;2016
3359;DEU;0;170;63;38;21;117;64;59;72;63.94017094;2002;2006
3385;SWE;0;187;68;37;17;2;40;31;40;35.5;2003;2003
3393;ESP;0;174;63;41;26;1072;59;59;72;60.1483209;2002;2017
3405;FRA;0;185;78;38;15;20;51;53;55;50.4;2005;2006
3407;ITA;0;178;63;40;17;1;53;53;53;53;2003;2003
3409;HRV;0;183;73;41;15;52;29;38;49;36.63461538;2002;2004
3431;ZAF;0;173;63;35;16;31;36;49;49;41.06451613;2003;2003
3432;GBR;0;177;78;39;20;40;55;49;55;50.9;2002;2007
3436;ESP;0;173;78;45;24;8;62;66;66;60.875;2002;2003
3439;CAN;0;180;73;60;19;56;42;31;49;39.67857143;2002;2004
3477;other;0;180;73;40;19;36;49;53;53;43.97222222;2004;2006
3488;BRA;0;168;53;40;26;12;64;53;64;57.16666667;2003;2003
3502;ESP;0;180;78;41;20;313;46;53;57;49.4313099;2002;2016
3506;ESP;0;171;63;34;16;15;36;38;48;37.73333333;2003;2016
3517;other;0;182;73;31;15;20;46;53;57;48.45;2003;2009
3521;ESP;1;169;68;39;17;5;33;38;38;35;2003;2007
3522;ESP;0;181;63;41;25;344;49;38;55;43.68895349;2005;2012
3535;ESP;0;170;73;39;16;47;44;46;48;37.46808511;2005;2005
3536;POL;0;183;78;36;20;77;49;38;55;43.54545455;2002;2007
3542;CHE;0;168;63;44;28;16;57;53;62;54.9375;2002;2014
3576;ESP;0;174;63;40;9;36;33;38;62;40.16666667;2003;2002
3583;BEL;0;175;63;42;27;191;49;53;64;53.55497382;2002;2011
3591;BEL;0;184;73;36;18;610;49;49;62;44.88852459;2003;2015
3610;FIN;0;178;68;39;15;203;36;40;57;44.78325123;2003;2012
3615;AUT;0;187;73;37;23;49;62;62;70;61.32653061;2003;2005
3616;SWE;0;160;53;31;17;4;42;40;42;40;2002;2003
3628;NLD;1;180;58;37;22;41;57;53;57;50.92682927;2003;2007
3630;CHE;0;180;73;42;18;63;59;52;62;51.52380952;2002;2017
3632;BRA;1;162;53;34;19;20;55;51;57;52;2014;2016
3635;SWE;0;177;68;39;16;207;44;57;62;45.43478261;2003;2009
3636;other;0;179;68;32;15;31;46;53;59;54.74193548;2003;2005
3653;AUS;0;175;68;40;23;648;53;64;64;53.88425926;2002;2017
3671;CAN;0;170;68;38;18;298;55;64;66;50.19798658;2003;2017
3674;ZAF;0;182;73;34;17;1;42;42;42;42;2003;2003
3700;SWE;0;173;73;40;16;1;36;36;36;36;2003;2003
3707;DEU;1;170;53;41;17;13;31;38;40;35.38461538;2002;2003
3715;BRA;0;175;68;39;15;65;35;51;62;48.18461538;2010;2016
3720;AUT;0;175;73;33;22;158;64;62;68;60.05063291;2001;2009
3741;POL;0;180;68;37;17;32;59;49;66;53.90625;2002;2004
3758;GBR;0;182;73;36;17;161;49;53;66;54.76397516;2002;2012
3763;SWE;0;176;88;42;16;117;42;40;55;43.53846154;2002;2015
3766;SWE;1;159;53;36;15;23;29;44;49;38.04347826;2002;2009
3778;CHE;1;174;58;51;22;233;57;51;62;52.32618026;2002;2007
3783;SWE;0;189;83;40;16;4;33;36;42;36.75;2003;2003
3796;ITA;0;176;63;32;15;6;44;44;50;45.83333333;2004;2006
3797;HRV;0;180;78;37;17;263;36;44;57;42.62357414;2003;2015
3804;NLD;0;192;83;33;23;686;49;57;62;42.87463557;2002;2017
3817;CZE;0;183;63;41;18;79;55;62;64;58.35443038;2003;2012
3830;ESP;0;177;78;40;21;1;62;62;62;62;2011;2011
3841;NOR;0;176;68;38;21;30;64;62;66;58.8;2000;2015
3845;FRA;0;180;68;31;24;142;62;63;70;63.0915493;2002;2015
3862;NLD;0;184;78;39;16;83;57;49;62;47.40963855;2003;2015
3866;NOR;0;170;63;38;19;278;38;66;70;54.77697842;2003;2011
3868;SWE;0;180;73;37;17;21;55;46;55;48.0952381;2005;2010
3874;SWE;1;157;48;36;16;1;51;51;51;51;2006;2006
3876;CAN;0;175;63;37;21;64;62;62;68;57.640625;2002;2008
3886;SWE;0;169;63;42;25;565;59;59;70;60.9079646;2003;2017
3895;SWE;0;180;68;34;16;122;36;51;62;51.93442623;2003;2013
3904;NOR;0;185;78;35;15;62;44;51;55;42.41935484;2003;2006
3905;BEL;0;169;58;40;28;25;64;57;64;60.4;2002;2004
3907;USA;0;164;58;27;15;7;55;57;62;58;2003;2006
3910;GBR;1;158;48;35;22;18;38;38;51;39.83333333;2000;2003
3921;NOR;0;184;83;41;20;114;53;58;62;53.92982456;2003;2013
3943;USA;0;159;63;41;16;239;59;57;68;55.26359833;2006;2017
3948;other;0;167;58;38;23;17;59;38;59;50.70588235;2002;2012
3955;BRA;1;161;48;40;15;3;40;44;44;42;2003;2002
3956;SWE;0;182;73;37;15;9;36;38;40;37.33333333;2003;2003
3959;SWE;0;176;63;31;28;122;55;66;75;61.76229508;2003;2013
3961;SWE;0;180;73;47;28;34;33;38;46;36.11764706;2002;2008
3968;CAN;0;179;83;37;17;16;59;36;59;49.0625;2002;2011
3973;NLD;0;177;63;35;21;171;57;55;64;52.91812865;2003;2006
3991;NOR;0;176;73;38;21;100;62;59;66;57.56;2003;2016
3998;SWE;0;176;68;48;18;9;49;49;49;43.11111111;2002;2007
4000;SWE;0;180;73;43;21;6;40;42;42;37.33333333;2003;2011
4002;HRV;0;172;68;39;14;130;36;62;62;44.13846154;2003;2006
4007;SWE;0;180;78;36;18;11;49;55;59;53.90909091;2003;2008
4010;SWE;0;186;78;46;15;1;40;40;40;40;2003;2003
4018;BEL;0;185;78;40;24;29;49;55;62;55.65517241;2003;1998
4019;USA;0;180;78;41;15;3;49;46;49;45.66666667;2002;2005
4028;NOR;0;176;78;45;14;7;36;42;42;36.85714286;2003;2003
4031;SWE;0;179;68;36;15;4;29;38;38;33;2004;2009
4036;BEL;1;170;58;40;21;55;49;33;49;39.83636364;2003;2008
4045;CHE;0;180;63;36;15;110;49;49;56;43.76363636;2008;2015
4048;CAN;0;184;73;41;23;49;51;51;58;49.26530612;2003;2011
4051;CAN;0;190;83;37;21;1;46;46;46;46;2002;2002
4059;CAN;1;167;58;37;18;30;46;53;53;46.73333333;2002;2005
4060;POL;0;188;73;37;14;32;31;31;42;34.28125;2003;2003
4066;SWE;0;179;73;39;15;32;51;53;53;44.125;2003;2009
4067;SWE;0;174;73;42;18;2;44;36;44;40;2003;2003
4070;ESP;0;172;73;36;18;211;36;42;53;39.57345972;2004;2017
4076;ESP;0;170;63;39;21;8;62;53;64;60.75;2003;2004
4080;FRA;1;170;53;31;25;11;55;55;55;53.72727273;2003;2003
4088;BEL;0;183;68;38;20;63;59;59;59;52.04761905;2002;2004
4091;FRA;0;178;73;36;17;8;48;49;50;49;2009;2014
4093;other;0;173;68;36;16;33;46;38;49;40;2007;2012
4095;SWE;1;173;58;44;15;16;38;36;40;36.375;2002;2003
4096;FRA;0;180;63;42;18;107;53;51;62;52.25233645;2003;2005
4097;CHE;0;190;78;31;22;16;59;55;62;57.3125;2003;2003
4102;USA;0;166;63;28;22;211;64;68;76;64.17535545;2003;2014
4114;NOR;0;185;73;43;19;100;36;46;55;43.44;2002;2009
4116;ZAF;0;164;63;40;16;171;49;55;66;52.43274854;2003;2015
4119;SWE;0;184;68;41;14;92;38;36;55;40.05434783;2003;2005
4121;NLD;0;171;63;54;26;1426;40;46;62;40.39551192;2003;2017
4123;other;0;185;78;33;15;12;40;38;42;40;2006;2004
4129;POL;0;178;88;32;16;356;52;52;66;45.08426966;2003;2017
4130;NOR;0;188;93;50;15;40;40;46;46;34.6;2003;2003
4135;other;0;174;63;36;20;16;38;53;55;45.5;2002;2002
4138;other;0;180;68;36;16;2;36;53;53;44.5;2001;2002
4147;ZAF;0;175;63;44;22;31;49;46;51;44.16129032;2003;2017
4150;ITA;0;189;73;38;22;30;49;49;64;50.43333333;2003;2006
4151;USA;0;180;68;36;16;7;36;53;53;46.28571429;2001;2004
4153;SWE;0;181;68;44;27;9;46;49;57;48.77777778;2002;2003
4157;CAN;0;173;73;45;16;50;42;53;53;42.16;2003;2008
4159;SWE;1;164;53;39;19;11;49;44;49;40.63636364;2003;2003
4169;CAN;0;186;73;45;19;16;53;49;55;51.875;2003;2004
4170;CAN;0;186;73;37;19;124;51;55;62;45.56451613;2003;2012
4184;USA;0;170;73;36;24;151;53;55;64;54.82781457;2003;2017
4186;BRA;0;175;68;47;25;33;42;51;51;40.42424242;2004;2012
4187;SWE;0;184;73;43;16;153;40;49;57;46.47058824;2003;2017
4189;SWE;0;178;68;40;23;44;36;40;51;40.56818182;2003;2009
4193;NOR;1;177;68;48;17;6;38;31;40;36;2002;2003
4196;CHE;0;175;68;40;21;7;57;57;59;58.14285714;2003;2003
4201;POL;0;178;73;40;20;27;53;40;53;44.07407407;2003;2009
4204;SWE;0;183;83;54;28;14;40;40;46;38.78571429;2004;2009
4205;DNK;0;180;78;39;17;30;38;42;44;38.5;2003;2005
4206;RUS;0;177;68;30;24;279;57;58;70;55.16845878;2003;2011
4210;ZAF;0;171;58;37;15;367;42;55;68;50.32970027;2002;2017
4211;USA;0;180;78;44;19;251;62;53;64;53.62151394;2002;2011
4214;USA;0;182;73;42;26;6;33;51;51;40.16666667;2003;2003
4216;DEU;0;175;73;42;16;5;33;33;36;34.8;2002;2002
4231;DEU;0;183;73;44;23;1;49;49;49;49;2003;2003
4239;POL;0;179;73;43;27;35;42;51;62;50.34285714;2003;2003
4240;ESP;1;165;53;49;15;17;29;31;42;34.47058824;2003;2005
4243;SWE;1;170;58;34;16;103;46;49;59;48.65048544;2003;2008
4258;DNK;0;178;73;42;26;1;38;38;38;38;1998;1998
4262;SWE;0;178;78;35;14;28;49;59;62;53.5;2005;2006
4267;GBR;0;178;83;34;17;28;49;49;53;47.53571429;2004;2007
4270;DEU;0;178;78;35;25;52;53;62;64;55.38461538;2002;2004
4275;ESP;0;176;68;43;17;427;61;38;64;50.3442623;2004;2005
4297;other;0;179;68;38;19;348;68;57;72;59.51436782;2003;2011
4320;SWE;0;192;63;42;18;11;36;31;42;35.72727273;2003;2003
4339;NOR;0;172;58;28;23;136;59;53;68;57.58088235;2003;2011
4342;USA;0;167;58;50;17;38;49;49;53;43.65789474;2002;2005
4356;SWE;1;168;53;42;17;65;38;44;51;40.29230769;2003;2010
4359;CAN;0;163;63;30;16;7;51;51;53;51.28571429;2003;2003
4365;GBR;0;172;63;44;21;5;46;42;49;45;2005;2007
4373;AUS;0;175;58;42;28;35;66;62;70;62.85714286;2003;2008
4376;BEL;0;181;63;47;28;49;66;53;66;58.51020408;2003;2006
4378;other;0;195;83;38;16;6;51;46;51;47.33333333;2004;2004
4381;NLD;1;159;58;43;16;904;31;33;51;37.31084071;2003;2017
4391;USA;0;177;73;30;17;95;51;51;62;49.02105263;2003;2012
4394;POL;0;183;68;30;16;1;46;46;46;46;2003;2003
4395;MEX;0;178;73;46;23;23;46;38;53;45.91304348;2002;2010
4399;AUS;1;166;53;40;22;133;57;55;59;49.86466165;2003;2012
4409;NOR;0;182;73;14;16;1;44;44;44;44;2003;2003
4421;AUS;1;164;48;44;20;101;57;57;68;57.65346535;2003;2009
4422;USA;0;175;73;30;20;221;62;62;77;59.25791855;2002;2017
4423;SWE;0;175;68;38;14;9;36;33;38;34.44444444;2003;2004
4424;POL;0;180;68;33;21;1035;62;62;75;56.36135266;2000;2017
4425;SWE;1;175;63;45;17;26;33;36;44;34.73076923;2003;2007
4427;other;0;178;78;38;23;35;46;49;55;44.05714286;2003;2003
4430;AUS;0;185;73;37;17;43;36;51;59;44.09302326;2003;2005
4442;NOR;0;180;68;34;18;11;59;49;59;47.63636364;2003;2004
4445;BRA;0;179;83;43;22;40;44;50;53;45.525;2005;2012
4450;ESP;0;185;83;43;17;21;36;49;49;37.19047619;2002;2012
4456;ZAF;0;170;58;29;17;17;44;46;46;41.05882353;2003;2004
4464;NOR;0;179;73;45;23;277;59;61;66;53.84115523;2003;2017
4470;USA;0;191;78;38;16;30;57;57;62;54.5;2003;2006
4472;USA;1;150;48;27;21;35;57;59;66;51.34285714;2003;2009
4473;NOR;1;165;53;44;15;119;49;52;55;41.28571429;2003;2008
4477;other;0;181;68;39;16;385;42;40;67;47.59220779;2003;2014
4478;NLD;0;185;68;32;20;107;57;57;68;60.57009346;2001;2010
4481;other;0;178;68;34;16;154;40;57;66;49.83116883;2001;2017
4482;CHE;0;173;73;45;15;75;33;32;51;34.50666667;2003;2008
4487;NOR;0;184;73;38;24;11;53;49;57;52.63636364;2003;2004
4492;SWE;0;190;93;36;17;5;29;36;36;32.6;2005;2005
4493;NLD;1;165;58;39;22;2;49;51;51;50;2003;2003
4495;SWE;0;175;73;59;17;2;40;31;40;35.5;2004;2004
4497;other;0;177;68;35;16;77;55;62;62;56.33766234;2006;2016
4506;ITA;1;173;63;37;17;28;42;49;51;44.46428571;2003;2003
4512;AUT;0;181;73;40;27;20;29;38;38;32.8;2002;2004
4514;SWE;0;176;78;41;17;15;29;40;40;34.4;2003;2001
4519;ESP;1;154;48;35;14;37;40;36;42;35.45945946;2003;2004
4524;USA;0;185;78;52;27;111;55;55;57;50.53153153;2003;2016
4532;DEU;0;179;73;50;17;101;55;51;62;51.23762376;2002;2017
4533;other;0;183;78;38;23;45;55;45;57;48.77777778;2002;2004
